customer_name,customer_key,custome_number,Age,Age_group,cx_segment,last_order_date,recency,total_orders,total_sales,total_quantity,total_products,lifespan,AOV,AMS
Mathew Suarez,1280,AW00012279,50,50 and Above,VIP,2013-08-13,144,2,5974,4,4,171,2987,34.9356725146199
Mathew Torres,7901,AW00018900,69,50 and Above,Regular,2013-01-21,151,2,4132,4,4,169,2066,24.4497041420118
Mathew Vazquez,5556,AW00016555,50,50 and Above,Regular,2013-09-19,143,1,31,3,3,143,31,0.216783216783217
Matthew Anderson,4258,AW00015257,42,40 - 49,Regular,2013-02-03,150,1,40,2,2,150,40,0.266666666666667
Matthew Brown,4887,AW00015886,74,50 and Above,Regular,2013-04-11,148,2,1422,4,4,153,711,9.29411764705882
Matthew Clark,2395,AW00013394,69,50 and Above,Regular,2013-05-12,147,1,2319,4,4,147,2319,15.7755102040816
Matthew Davis,6558,AW00017557,75,50 and Above,Regular,2013-06-24,146,1,540,1,1,146,540,3.6986301369863
Matthew Garcia,12873,AW00023872,50,50 and Above,Regular,2013-12-19,140,1,556,4,4,140,556,3.97142857142857
Matthew Harris,3331,AW00014330,43,40 - 49,Regular,2013-05-14,147,1,806,4,4,147,806,5.48299319727891
Matthew Jackson,9494,AW00020493,71,50 and Above,Regular,2013-11-14,141,1,24,3,3,141,24,0.170212765957447
Matthew Johnson,17858,AW00028857,53,50 and Above,Regular,2011-06-05,170,1,3578,1,1,170,3578,21.0470588235294
Matthew Jones,16222,AW00027221,62,50 and Above,Regular,2013-04-29,148,1,4,1,1,148,4,0.027027027027027
Matthew Lee,18226,AW00029225,58,50 and Above,Regular,2013-08-15,144,2,4320,2,2,169,2160,25.5621301775148
Matthew Martin,15268,AW00026267,64,50 and Above,Regular,2013-10-20,142,1,21,1,1,142,21,0.147887323943662
Matthew Martinez,5010,AW00016009,80,50 and Above,Regular,2013-10-02,142,2,170,4,4,144,85,1.18055555555556
Matthew Miller,9981,AW00020980,78,50 and Above,Regular,2013-11-13,141,2,1981,4,4,153,990,12.9477124183007
Matthew Moore,2268,AW00013267,88,50 and Above,Regular,2014-01-06,139,4,125,8,7,148,31,0.844594594594595
Matthew Robinson,18377,AW00029376,54,50 and Above,Regular,2013-08-01,144,1,21,1,1,144,21,0.145833333333333
Matthew Rodriguez,11630,AW00022629,96,50 and Above,Regular,2013-06-06,146,1,60,2,2,146,60,0.410958904109589
Matthew Smith,17831,AW00028830,50,50 and Above,Regular,2011-06-16,170,1,3578,1,1,170,3578,21.0470588235294
Matthew Taylor,9512,AW00020511,73,50 and Above,Regular,2013-11-18,141,1,15,2,2,141,15,0.106382978723404
Matthew Thomas,2240,AW00013239,65,50 and Above,Regular,2013-12-21,140,4,185,11,10,147,46,1.25850340136054
Matthew Walker,18372,AW00029371,53,50 and Above,Regular,2013-10-31,142,1,777,2,2,142,777,5.47183098591549
Matthew White,15200,AW00026199,45,40 - 49,Regular,2013-01-31,151,1,25,1,1,151,25,0.165562913907285
Matthew Williams,17980,AW00028979,80,50 and Above,Regular,2013-03-24,149,1,38,3,3,149,38,0.25503355704698
Maurice Andersen,4207,AW00015206,53,50 and Above,Regular,2013-10-20,142,2,99,4,4,147,49,0.673469387755102
Maurice Ashe,9431,AW00020430,66,50 and Above,VIP,2013-07-26,145,2,6056,3,3,165,3028,36.7030303030303
Maurice Black,10780,AW00021779,67,50 and Above,Regular,2013-12-19,140,1,15,2,2,140,15,0.107142857142857
Maurice Chander,3087,AW00014086,74,50 and Above,Regular,2014-01-20,139,2,70,6,4,142,35,0.492957746478873
Maurice Deng,12454,AW00023453,63,50 and Above,Regular,2013-10-09,142,1,632,5,5,142,632,4.45070422535211
Maurice Goel,411,AW00011410,NULL,50 and Above,Regular,2013-02-04,150,2,4464,5,5,153,2232,29.1764705882353
Maurice Jai,11933,AW00022932,52,50 and Above,Regular,2013-01-14,151,2,4169,3,3,159,2084,26.2201257861635
Maurice Kumar,11601,AW00022600,45,40 - 49,Regular,2013-12-16,140,1,1736,2,2,140,1736,12.4
Maurice Lal,1621,AW00012620,51,50 and Above,VIP,2013-09-26,143,3,6480,7,7,167,2160,38.8023952095808
Maurice Luo,16492,AW00027491,68,50 and Above,Regular,2013-07-12,145,1,39,2,2,145,39,0.268965517241379
Maurice Nara,15232,AW00026231,43,40 - 49,Regular,2013-11-15,141,1,1765,4,4,141,1765,12.5177304964539
Maurice Nath,3093,AW00014092,42,40 - 49,Regular,2013-09-08,143,1,57,2,2,143,57,0.398601398601399
Maurice Pal,15930,AW00026929,77,50 and Above,Regular,2013-08-26,144,1,589,4,4,144,589,4.09027777777778
Maurice Rai,5329,AW00016328,47,40 - 49,Regular,2013-09-18,143,2,3001,3,3,162,1500,18.5246913580247
Maurice Raje,3822,AW00014821,56,50 and Above,Regular,2013-03-16,149,1,30,1,1,149,30,0.201342281879195
Maurice Raji,9620,AW00020619,49,40 - 49,Regular,2013-11-05,141,1,75,3,3,141,75,0.531914893617021
Maurice Shan,434,AW00011433,68,50 and Above,VIP,2013-09-14,143,6,12914,13,12,152,2152,84.9605263157895
Maurice Sharma,17779,AW00028778,59,50 and Above,Regular,2011-08-02,168,1,3578,1,1,168,3578,21.297619047619
Maurice She,11918,AW00022917,54,50 and Above,Regular,2013-03-03,149,1,5,1,1,149,5,0.0335570469798658
Maurice Shen,15939,AW00026938,61,50 and Above,Regular,2013-06-06,146,1,722,4,4,146,722,4.94520547945205
Maurice Tang,161,AW00011160,46,40 - 49,Regular,2013-02-21,150,1,2322,2,2,150,2322,15.48
Maurice Xie,4883,AW00015882,74,50 and Above,Regular,2013-04-15,148,2,1372,4,4,155,686,8.85161290322581
Maurice Xu,17895,AW00028894,73,50 and Above,Regular,2013-11-25,141,1,60,2,2,141,60,0.425531914893617
Maurice Yuan,13381,AW00024380,54,50 and Above,Regular,2013-08-07,144,1,5,1,1,144,5,0.0347222222222222
Maurizio Macagno,3702,AW00014701,48,40 - 49,Regular,2013-10-05,142,2,3001,5,5,161,1500,18.639751552795
Max Alvarez,987,AW00011986,56,50 and Above,VIP,2013-08-27,144,3,8245,11,11,165,2748,49.969696969697
Max Blanco,15361,AW00026360,47,40 - 49,Regular,2013-05-20,147,1,540,1,1,147,540,3.6734693877551
Max Ferrier,3775,AW00014774,52,50 and Above,VIP,2013-12-07,140,3,6434,4,4,167,2144,38.5269461077844
Max Gill,2820,AW00013819,42,40 - 49,Regular,2013-06-22,146,1,35,1,1,146,35,0.23972602739726
Max Gomez,8518,AW00019517,44,40 - 49,Regular,2013-06-13,146,2,1938,3,3,152,969,12.75
Max Gutierrez,12902,AW00023901,52,50 and Above,Regular,2013-10-01,142,1,575,2,2,142,575,4.04929577464789
Max Hernandez,7193,AW00018192,46,40 - 49,Regular,2013-08-14,144,2,64,3,3,148,32,0.432432432432432
Max Jimenez,2569,AW00013568,69,50 and Above,Regular,2013-02-18,150,1,120,2,2,150,120,0.8
Max Martin,5031,AW00016030,73,50 and Above,Regular,2014-01-20,139,2,73,6,5,142,36,0.514084507042254
Max Moreno,13084,AW00024083,45,40 - 49,Regular,2013-02-15,150,1,2419,2,2,150,2419,16.1266666666667
Max Moyer,1981,AW00012980,60,50 and Above,Regular,2013-04-04,148,2,4553,4,4,163,2276,27.9325153374233
Max Ortega,12414,AW00023413,51,50 and Above,Regular,2013-02-27,150,2,3617,3,3,157,1808,23.0382165605096
Max Romero,18317,AW00029316,61,50 and Above,Regular,2013-05-13,147,1,2433,4,4,147,2433,16.5510204081633
Max Rubio,8579,AW00019578,54,50 and Above,Regular,2013-12-06,140,2,91,4,4,145,45,0.627586206896552
Max Ruiz,11868,AW00022867,39,30 - 39,Regular,2013-07-31,145,1,39,2,2,145,39,0.268965517241379
Max Sanz,12909,AW00023908,48,40 - 49,Regular,2013-11-27,141,1,575,2,2,141,575,4.07801418439716
Max Serrano,1011,AW00012010,63,50 and Above,VIP,2013-08-06,144,3,8203,8,8,164,2734,50.0182926829268
Max Suarez,3810,AW00014809,46,40 - 49,Regular,2013-08-02,144,2,115,5,5,149,57,0.771812080536913
Max Torres,14798,AW00025797,68,50 and Above,Regular,2013-10-10,142,1,21,1,1,142,21,0.147887323943662
Max Vazquez,4061,AW00015060,56,50 and Above,Regular,2013-12-29,140,1,25,1,1,140,25,0.178571428571429
Mayra Arun,14746,AW00025745,51,50 and Above,Regular,2013-07-28,145,1,2473,4,4,145,2473,17.0551724137931
Mayra Chandra,5454,AW00016453,43,40 - 49,Regular,2013-10-25,142,2,14,4,3,148,7,0.0945945945945946
Mayra Garcia,6838,AW00017837,42,40 - 49,Regular,2013-07-26,145,1,74,4,4,145,74,0.510344827586207
Mayra Gonzalez,16120,AW00027119,44,40 - 49,Regular,2013-09-05,143,1,1229,3,3,143,1229,8.5944055944056
Mayra Kovar,6313,AW00017312,54,50 and Above,Regular,2013-11-12,141,2,4471,4,4,173,2235,25.8439306358381
Mayra Lopez,16357,AW00027356,47,40 - 49,Regular,2013-06-06,146,2,1337,4,4,153,668,8.73856209150327
Mayra Madan,8028,AW00019027,62,50 and Above,Regular,2013-10-02,142,2,3029,3,3,164,1514,18.469512195122
Mayra Malhotra,4578,AW00015577,50,50 and Above,Regular,2013-08-12,144,2,143,5,5,148,71,0.966216216216216
Mayra Martinez,1229,AW00012228,62,50 and Above,Regular,2013-05-21,147,2,4401,3,3,158,2200,27.8544303797468
Mayra Mehta,1999,AW00012998,46,40 - 49,VIP,2013-09-05,143,3,5695,6,6,161,1898,35.3726708074534
Mayra Patel,6785,AW00017784,53,50 and Above,Regular,2013-06-18,146,2,3892,3,3,154,1946,25.2727272727273
Mayra Perez,6972,AW00017971,52,50 and Above,Regular,2013-09-26,143,2,2435,3,3,174,1217,13.9942528735632
Mayra Prasad,239,AW00011238,61,50 and Above,VIP,2013-04-30,148,4,7543,9,9,175,1885,43.1028571428571
Mayra Raman,9991,AW00020990,43,40 - 49,Regular,2013-04-11,148,2,4196,6,6,164,2098,25.5853658536585
Mayra Randall,16910,AW00027909,44,40 - 49,Regular,2013-10-10,142,1,549,2,2,142,549,3.86619718309859
Mayra Sai,9898,AW00020897,54,50 and Above,Regular,2013-10-20,142,1,89,3,3,142,89,0.626760563380282
Mayra Sanchez,15883,AW00026882,44,40 - 49,Regular,2013-04-25,148,1,91,4,4,148,91,0.614864864864865
Mayra Schmidt,6885,AW00017884,83,50 and Above,Regular,2013-08-03,144,1,30,2,2,144,30,0.208333333333333
Mayra Srini,11667,AW00022666,53,50 and Above,Regular,2013-06-16,146,1,575,2,2,146,575,3.93835616438356
Mayra Subram,17447,AW00028446,45,40 - 49,Regular,2013-06-29,146,1,2398,3,3,146,2398,16.4246575342466
Mayra Suri,4730,AW00015729,42,40 - 49,Regular,2013-11-24,141,2,4393,3,3,152,2196,28.9013157894737
Meagan Arun,12931,AW00023930,50,50 and Above,Regular,2013-06-11,146,1,1243,6,6,146,1243,8.51369863013699
Meagan Chandra,1332,AW00012331,71,50 and Above,Regular,2013-03-05,149,1,50,1,1,149,50,0.335570469798658
Meagan Fernandez,8449,AW00019448,53,50 and Above,Regular,2013-02-15,150,2,3544,5,5,155,1772,22.8645161290323
Meagan Kim,3843,AW00014842,44,40 - 49,Regular,2013-03-08,149,1,100,5,5,149,100,0.671140939597315
Meagan Lopez,11585,AW00022584,59,50 and Above,Regular,2013-06-26,146,1,34,2,2,146,34,0.232876712328767
Meagan Madan,768,AW00011767,48,40 - 49,VIP,2013-07-12,145,3,8319,7,7,167,2773,49.814371257485
Meagan Malhotra,16828,AW00027827,41,40 - 49,Regular,2013-11-07,141,1,25,2,2,141,25,0.177304964539007
Meagan Martinez,14445,AW00025444,52,50 and Above,Regular,2013-07-03,145,1,1755,2,2,145,1755,12.1034482758621
Meagan Mehta,11513,AW00022512,56,50 and Above,Regular,2013-08-12,144,1,30,2,2,144,30,0.208333333333333
Meagan Patel,11626,AW00022625,51,50 and Above,Regular,2013-02-25,150,1,78,4,4,150,78,0.52
Meagan Perez,10102,AW00021101,41,40 - 49,Regular,2013-09-21,143,1,32,2,2,143,32,0.223776223776224
Meagan Prasad,8612,AW00019611,56,50 and Above,VIP,2013-05-28,147,2,6054,3,3,168,3027,36.0357142857143
Meagan Raman,4135,AW00015134,47,40 - 49,VIP,2013-11-29,141,3,5151,5,5,154,1717,33.4480519480519
Meagan Rana,915,AW00011914,46,40 - 49,VIP,2013-08-23,144,3,8166,8,8,166,2722,49.1927710843374
Meagan Sai,3141,AW00014140,58,50 and Above,Regular,2013-07-03,145,2,4397,3,3,170,2198,25.8647058823529
Meagan Sanchez,3189,AW00014188,68,50 and Above,Regular,2013-07-20,145,1,33,1,1,145,33,0.227586206896552
Meagan Schmidt,7184,AW00018183,71,50 and Above,Regular,2013-09-09,143,2,3343,5,5,158,1671,21.1582278481013
Meagan Subram,574,AW00011573,49,40 - 49,Regular,2013-07-27,145,1,35,1,1,145,35,0.241379310344828
Meagan Suri,11395,AW00022394,83,50 and Above,Regular,2014-01-25,139,1,25,2,2,139,25,0.179856115107914
Meagan Vance,18406,AW00029405,42,40 - 49,Regular,2013-08-13,144,1,54,1,1,144,54,0.375
Megan Alexander,10838,AW00021837,74,50 and Above,Regular,2014-01-04,139,1,69,2,2,139,69,0.496402877697842
Megan Anderson,12860,AW00023859,46,40 - 49,Regular,2012-12-31,152,2,4153,3,3,166,2076,25.0180722891566
Megan Bailey,4293,AW00015292,49,40 - 49,Regular,2013-10-04,142,1,55,4,4,142,55,0.387323943661972
Megan Barnes,282,AW00011281,51,50 and Above,VIP,2013-01-11,151,2,5921,5,5,167,2960,35.4550898203593
Megan Bennett,1440,AW00012439,64,50 and Above,Regular,2013-03-25,149,1,125,4,4,149,125,0.838926174496644
Megan Blue,7792,AW00018791,40,40 - 49,Regular,2013-12-21,140,1,70,1,1,140,70,0.5
Megan Brooks,4509,AW00015508,53,50 and Above,Regular,2013-07-23,145,1,40,2,2,145,40,0.275862068965517
Megan Brown,4845,AW00015844,51,50 and Above,Regular,2013-09-24,143,2,3135,4,4,154,1567,20.3571428571429
Megan Butler,11990,AW00022989,43,40 - 49,Regular,2013-05-16,147,1,70,3,3,147,70,0.476190476190476
Megan Clark,9094,AW00020093,60,50 and Above,Regular,2013-05-04,147,1,1179,3,3,147,1179,8.02040816326531
Megan Coleman,13453,AW00024452,71,50 and Above,Regular,2013-03-06,149,1,33,1,1,149,33,0.221476510067114
Megan Cook,9300,AW00020299,51,50 and Above,Regular,2013-04-13,148,1,57,2,2,148,57,0.385135135135135
Megan Cox,658,AW00011657,49,40 - 49,Regular,2014-01-28,139,2,179,5,5,147,89,1.21768707482993
Megan Davis,12184,AW00023183,53,50 and Above,Regular,2013-07-04,145,1,549,2,2,145,549,3.78620689655172
Megan Diaz,13304,AW00024303,62,50 and Above,Regular,2013-10-03,142,2,4207,4,4,153,2103,27.4967320261438
Megan Flores,12075,AW00023074,79,50 and Above,VIP,2013-12-06,140,2,6021,4,4,168,3010,35.8392857142857
Megan Garcia,5243,AW00016242,62,50 and Above,Regular,2013-06-23,146,1,7,2,2,146,7,0.0479452054794521
Megan Gonzales,10829,AW00021828,65,50 and Above,Regular,2013-12-11,140,1,2322,2,2,140,2322,16.5857142857143
Megan Gray,2179,AW00013178,57,50 and Above,Regular,2013-04-16,148,2,4499,3,3,163,2249,27.601226993865
Megan Griffin,11288,AW00022287,50,50 and Above,Regular,2013-02-18,150,1,540,1,1,150,540,3.6
Megan Hall,4277,AW00015276,40,40 - 49,Regular,2013-01-20,151,2,1346,4,4,162,673,8.30864197530864
Megan Harris,12282,AW00023281,62,50 and Above,Regular,2013-03-23,149,2,4828,3,3,167,2414,28.9101796407186
Megan Henderson,196,AW00011195,74,50 and Above,Regular,2013-10-22,142,2,105,6,6,148,52,0.709459459459459
Megan Hughes,2948,AW00013947,60,50 and Above,Regular,2013-06-26,146,2,4606,5,5,152,2303,30.3026315789474
Megan Jackson,1795,AW00012794,60,50 and Above,Regular,2013-08-26,144,1,22,1,1,144,22,0.152777777777778
Megan James,7892,AW00018891,42,40 - 49,Regular,2013-12-31,140,1,120,2,2,140,120,0.857142857142857
Megan Jenkins,1075,AW00012074,64,50 and Above,Regular,2013-10-26,142,4,261,13,10,144,65,1.8125
Megan Johnson,10162,AW00021161,62,50 and Above,Regular,2013-09-22,143,1,1174,2,2,143,1174,8.20979020979021
Megan Jones,9116,AW00020115,61,50 and Above,Regular,2013-03-03,149,1,120,2,2,149,120,0.805369127516778
Megan Kelly,13785,AW00024784,48,40 - 49,Regular,2013-04-03,148,1,2393,2,2,148,2393,16.1689189189189
Megan Lewis,13525,AW00024524,46,40 - 49,Regular,2013-09-16,143,1,35,2,2,143,35,0.244755244755245
Megan Long,4792,AW00015791,59,50 and Above,Regular,2013-12-02,140,2,42,4,4,149,21,0.281879194630872
Megan Martin,738,AW00011737,55,50 and Above,Regular,2013-07-17,145,2,77,4,4,150,38,0.513333333333333
Megan Martinez,10397,AW00021396,44,40 - 49,Regular,2013-10-02,142,1,1170,2,2,142,1170,8.23943661971831
Megan Miller,18077,AW00029076,43,40 - 49,Regular,2013-12-16,140,1,4,1,1,140,4,0.0285714285714286
Megan Moore,12190,AW00023189,51,50 and Above,Regular,2013-09-01,143,1,600,4,4,143,600,4.1958041958042
Megan Morgan,7422,AW00018421,59,50 and Above,Regular,2013-10-26,142,1,5,1,1,142,5,0.0352112676056338
Megan Morris,12642,AW00023641,43,40 - 49,Regular,2013-06-07,146,1,64,3,3,146,64,0.438356164383562
Megan Murphy,6461,AW00017460,65,50 and Above,Regular,2013-11-06,141,1,2340,3,3,141,2340,16.5957446808511
Megan Peterson,12897,AW00023896,55,50 and Above,Regular,2013-12-15,140,1,549,2,2,140,549,3.92142857142857
Megan Powell,2089,AW00013088,46,40 - 49,Regular,2013-10-04,142,2,4760,3,3,163,2380,29.2024539877301
Megan Price,13908,AW00024907,46,40 - 49,Regular,2013-04-06,148,2,2183,4,4,159,1091,13.7295597484277
Megan Ramirez,388,AW00011387,61,50 and Above,VIP,2013-04-01,148,3,6959,6,6,169,2319,41.1775147928994
Megan Reed,7119,AW00018118,68,50 and Above,Regular,2013-11-29,141,1,1751,2,2,141,1751,12.4184397163121
Megan Richardson,4663,AW00015662,60,50 and Above,VIP,2013-12-11,140,3,5253,8,8,164,1751,32.030487804878
Megan Rivera,4528,AW00015527,56,50 and Above,Regular,2013-12-17,140,2,1622,3,3,156,811,10.3974358974359
Megan Robinson,5491,AW00016490,40,40 - 49,Regular,2013-05-19,147,1,2478,2,2,147,2478,16.8571428571429
Megan Rodriguez,621,AW00011620,47,40 - 49,Regular,2013-07-27,145,2,44,4,3,150,22,0.293333333333333
Megan Rogers,8858,AW00019857,73,50 and Above,Regular,2013-04-22,148,1,70,1,1,148,70,0.472972972972973
Megan Ross,10713,AW00021712,62,50 and Above,Regular,2013-05-06,147,1,69,3,3,147,69,0.469387755102041
Megan Russell,5221,AW00016220,66,50 and Above,Regular,2013-07-24,145,1,563,4,4,145,563,3.88275862068966
Megan Sanchez,43,AW00011042,43,40 - 49,Regular,2013-10-17,142,2,3112,3,3,151,1556,20.6092715231788
Megan Sanders,4377,AW00015376,51,50 and Above,Regular,2013-11-01,141,3,136,7,7,148,45,0.918918918918919
Megan Sherman,13562,AW00024561,65,50 and Above,Regular,2013-02-07,150,1,4,1,1,150,4,0.0266666666666667
Megan Smith,15717,AW00026716,84,50 and Above,Regular,2013-11-28,141,1,69,3,3,141,69,0.48936170212766
Megan Stewart,414,AW00011413,66,50 and Above,VIP,2013-09-05,143,4,7190,11,10,168,1797,42.7976190476191
Megan Stone,2314,AW00013313,54,50 and Above,Regular,2013-03-13,149,1,77,2,2,149,77,0.516778523489933
Megan Taylor,405,AW00011404,68,50 and Above,Regular,2013-02-10,150,1,34,2,2,150,34,0.226666666666667
Megan Thomas,18072,AW00029071,42,40 - 49,Regular,2013-05-16,147,1,70,1,1,147,70,0.476190476190476
Megan Thompson,6579,AW00017578,45,40 - 49,Regular,2013-06-09,146,1,7,2,2,146,7,0.0479452054794521
Megan Torres,12855,AW00023854,51,50 and Above,Regular,2013-11-10,141,1,584,3,3,141,584,4.14184397163121
Megan Walker,155,AW00011154,43,40 - 49,Regular,2013-01-10,151,1,2320,1,1,151,2320,15.364238410596
Megan Ward,9574,AW00020573,50,50 and Above,Regular,2013-11-19,141,1,2415,2,2,141,2415,17.1276595744681
Megan Washington,14338,AW00025337,65,50 and Above,Regular,2013-01-31,151,1,30,2,2,151,30,0.198675496688742
Megan Watson,12259,AW00023258,65,50 and Above,Regular,2013-06-22,146,1,15,2,2,146,15,0.102739726027397
Megan Williams,1885,AW00012884,49,40 - 49,VIP,2013-09-16,143,2,5900,3,3,164,2950,35.9756097560976
Megan Wilson,1938,AW00012937,49,40 - 49,Regular,2013-08-04,144,1,76,2,2,144,76,0.527777777777778
Megan Wood,5672,AW00016671,45,40 - 49,Regular,2013-12-13,140,1,5,1,1,140,5,0.0357142857142857
Meghan Alan,17211,AW00028210,52,50 and Above,Regular,2013-04-15,148,1,564,2,2,148,564,3.81081081081081
Meghan Alonso,13458,AW00024457,51,50 and Above,Regular,2013-06-14,146,2,3356,3,3,153,1678,21.9346405228758
Meghan Blanco,6962,AW00017961,50,50 and Above,Regular,2013-11-04,141,1,74,4,4,141,74,0.524822695035461
Meghan Carlson,4110,AW00015109,51,50 and Above,Regular,2013-06-13,146,1,120,2,2,146,120,0.821917808219178
Meghan Diaz,3715,AW00014714,49,40 - 49,VIP,2013-12-27,140,3,5386,8,8,160,1795,33.6625
Meghan Dominguez,3371,AW00014370,42,40 - 49,Regular,2013-07-25,145,3,123,6,6,145,41,0.848275862068966
Meghan Gill,8232,AW00019231,56,50 and Above,Regular,2013-06-28,146,1,70,1,1,146,70,0.479452054794521
Meghan Gutierrez,15022,AW00026021,50,50 and Above,Regular,2013-10-20,142,2,1917,4,4,163,958,11.760736196319
Meghan Hernandez,185,AW00011184,70,50 and Above,Regular,2013-10-09,142,2,68,5,5,144,34,0.472222222222222
Meghan Jimenez,5537,AW00016536,59,50 and Above,Regular,2013-05-31,147,1,27,2,2,147,27,0.183673469387755
Meghan Martin,15774,AW00026773,54,50 and Above,Regular,2013-03-17,149,1,70,1,1,149,70,0.469798657718121
Meghan Moreno,4153,AW00015152,49,40 - 49,Regular,2013-10-21,142,2,4465,5,4,154,2232,28.9935064935065
Meghan Moyer,10221,AW00021220,58,50 and Above,Regular,2013-03-30,149,1,75,3,3,149,75,0.503355704697987
Meghan Munoz,16811,AW00027810,56,50 and Above,Regular,2013-12-14,140,1,578,4,4,140,578,4.12857142857143
Meghan Ortega,11005,AW00022004,59,50 and Above,Regular,2013-10-29,142,2,3918,3,3,160,1959,24.4875
Meghan Rowe,7522,AW00018521,49,40 - 49,Regular,2013-03-18,149,1,120,2,2,149,120,0.805369127516778
Meghan Ruiz,4630,AW00015629,48,40 - 49,Regular,2013-12-31,140,1,40,2,2,140,40,0.285714285714286
Meghan Sanz,17353,AW00028352,77,50 and Above,Regular,2013-07-08,145,1,563,4,4,145,563,3.88275862068966
Meghan Serrano,9392,AW00020391,80,50 and Above,Regular,2013-02-08,150,1,24,3,3,150,24,0.16
Meghan Suarez,11178,AW00022177,67,50 and Above,Regular,2013-07-13,145,1,24,2,2,145,24,0.16551724137931
Meghan Torres,10257,AW00021256,73,50 and Above,Regular,2013-10-21,142,2,3918,3,3,162,1959,24.1851851851852
Meghan Vazquez,4048,AW00015047,58,50 and Above,VIP,2013-12-19,140,3,6669,7,6,169,2223,39.4615384615385
Melanie Alexander,16378,AW00027377,73,50 and Above,Regular,2014-01-03,139,1,129,3,3,139,129,0.928057553956835
Melanie Barnes,18074,AW00029073,43,40 - 49,Regular,2013-04-30,148,1,39,2,2,148,39,0.263513513513513
